filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
20260105_144111_baia21_IPC2.jpg,1440,2.0770476,1.0671575,1.3584948,1.0172217,0.19917771,0.64558697,169.71051,175.96347,0.9370688,0.45115423,0.7441517
20260106_220405_baia22_VIPWX.jpg,1440,2.056816,1.060808,2.1735718,0.54596907,0.023456493,15.361356,179.75932,175.57689,0.9426777,0.4583189,0.6980165
20260106_220609_baia22_VIPWX.jpg,1440,1.9577618,1.0263221,2.1414766,0.5469007,0.0015216265,16.988705,171.61423,174.53624,0.97435296,0.4976872,0.7582891
20260106_220704_baia22_VIPWX.jpg,1440,2.0059354,1.0865339,2.1601763,0.53634006,0.020897517,17.817982,174.42148,173.8416,0.9203579,0.4588173,0.6910565
20260106_220905_baia22_VIPWX.jpg,1440,2.0258462,0.97218233,2.1390514,0.5603484,0.012673869,15.211354,178.15442,174.87405,1.0286136,0.50774515,0.7234651
20260106_221104_baia22_VIPWX.jpg,1440,2.042736,1.0546783,1.9782155,0.61753595,0.038089797,14.850727,179.96042,176.75629,0.94815636,0.46416,0.69025415
20260107_063807_baia16_IPC1.jpg,1440,2.0650032,0.9604835,1.9860495,0.64241487,0.0026556111,11.724908,176.43227,176.79758,1.0411423,0.50418437,0.76433104
20260107_064911_baia16_IPC1.jpg,1440,2.0757394,0.9550765,2.0209994,0.6334075,0.0429443,11.484477,175.37631,178.22237,1.0470365,0.50441617,0.76657975
20260108_220625_baia13_IPC3.jpg,1440,2.0056202,0.9186557,2.389577,0.4921114,0.0907545,15.609411,172.38672,172.83961,1.0885471,0.5427484,0.6892879
20260110_143804_baia24_VIPWX.jpg,1440,2.0528598,1.0331725,1.6675225,0.7283542,0.0580483,1.4140235,169.37129,171.16966,0.9678926,0.471485,0.7446554
20260110_144403_baia24_VIPWX.jpg,1440,2.0736442,1.0138549,1.6481729,0.78591734,0.18825531,0.48978922,169.67818,171.70819,0.9863345,0.47565275,0.7478977
20260110_144510_baia24_VIPWX.jpg,1440,2.1352189,0.98767257,1.6307207,0.77806234,0.15979995,5.4729257,164.10378,170.478,1.0124812,0.47418147,0.71545076
20260110_144604_baia24_VIPWX.jpg,1440,2.0916886,1.0825012,1.5022962,0.8396747,0.16674732,3.067969,165.9255,168.52383,0.9237865,0.44164628,0.7145996
20260110_220807_baia16_IPC1.jpg,1440,2.0305722,0.95819515,1.9691005,0.6602597,0.055793963,13.101614,179.39186,175.39703,1.0436288,0.513958,0.7746383
RLC1_00_20260102065552_baia12_RLC1.jpg,1440,1.9324529,1.0114592,1.9234929,0.6491892,0.06196765,17.501774,166.27498,170.0299,0.9886705,0.51161426,0.58168846
RLC1_00_20260102070355_baia12_RLC1.jpg,1440,1.9539776,0.9065097,1.9880092,0.62042123,0.016700825,19.989393,163.11024,169.627,1.1031321,0.5645572,0.565387
RLC2_00_20260106063219_baia7_RLC2.jpg,1440,1.9979439,1.0118856,1.6889281,0.65693194,0.091772884,3.752385,172.01442,169.14761,0.98825395,0.4946355,0.7586911
RLC2_00_20260106063320_baia7_RLC2.jpg,1440,1.9590542,1.0399032,1.8599529,0.5845904,0.104838274,2.9533339,179.6205,177.10347,0.96162796,0.49086338,0.80788434
RLC2_00_20260106063420_baia7_RLC2.jpg,1440,1.9862676,0.95391244,1.6261946,0.7777029,0.119531505,0.6042553,177.17229,176.05205,1.0483142,0.527781,0.73430103
RLC2_00_20260106063620_baia7_RLC2.jpg,1440,1.9574153,1.018458,2.0590227,0.5100435,0.06915197,0.63919026,178.1258,173.3847,0.98187655,0.5016189,0.7673457
RLC2_00_20260106063821_baia7_RLC2.jpg,1440,1.9358634,1.0496283,1.9894657,0.5332686,0.094292104,3.3866265,177.40466,175.61638,0.95271826,0.49214128,0.7683393
RLC2_00_20260106064122_baia7_RLC2.jpg,1440,1.9403486,1.0619737,2.1416023,0.48926207,0.10122738,2.2845619,178.81998,177.00055,0.94164294,0.48529574,0.7207713
RLC2_00_20260106064222_baia7_RLC2.jpg,1440,1.9677112,1.0111371,2.1207976,0.49445665,0.12738301,0.3304307,179.03125,177.0175,0.98898554,0.5026071,0.744559
RLC2_00_20260109064928_baia8_RLC2.jpg,1440,1.9427232,1.0210553,1.7157514,0.72659135,0.116941646,6.2035866,179.78877,179.42561,0.9793789,0.50412685,0.777037
RLC2_00_20260109065129_baia8_RLC2.jpg,1440,1.9795303,0.94088495,1.9332577,0.6141133,0.029427864,5.8718934,179.50543,178.85739,1.0628291,0.53690976,0.7719915
RLC2_00_20260109065730_baia8_RLC2.jpg,1440,1.9946113,0.92260367,2.2016747,0.5144987,0.09058489,3.6724248,178.8684,179.94765,1.083889,0.5434087,0.7164314
RLC3_00_20260104145020_baia9_RLC3.jpg,1440,1.9447651,1.0192103,1.9053121,0.6058545,0.07995458,11.294909,176.37689,177.79851,0.9811517,0.5045091,0.81001353
RLC3_00_20260109221645_baia6_RLC3.jpg,1440,1.9974105,0.9426848,1.9588044,0.6832065,0.19896995,11.5188,179.43282,178.80809,1.0608,0.5310876,0.65884316
RLC3_00_20260109222046_baia6_RLC3.jpg,1440,1.9273883,1.0138704,1.8592775,0.69265455,0.1650012,10.907445,178.34991,179.74977,0.98631936,0.5117388,0.7010673
RLC3_00_20260109222347_baia6_RLC3.jpg,1440,1.9023837,1.0728618,1.8686665,0.6846935,0.19035462,17.124557,170.49998,175.9321,0.93208647,0.48995715,0.6414033
RLC3_00_20260110065228_baia4_RLC3.jpg,1440,1.9478757,0.98636854,1.5913556,0.77731293,0.08609176,1.1115315,173.8488,176.24615,1.0138198,0.5204746,0.80875677
RLC3_00_20260112062418_baia4_RLC3.jpg,1440,1.9452964,0.9523621,1.5782008,0.76928437,0.010154352,0.06852804,173.07294,173.28963,1.0500208,0.5397742,0.78323627
RLC3_00_20260113222012_baia4_RLC3.jpg,1440,1.9204645,1.0049032,1.9307092,0.5961159,0.030053055,0.44234765,173.82262,173.7119,0.9951207,0.51816666,0.76158136
RLC3_00_20260113222213_baia4_RLC3.jpg,1440,1.9576443,0.9467191,2.008494,0.5712583,0.035633966,0.8899944,171.73596,174.20575,1.0562795,0.53956664,0.76013446
RLC3_00_20260115062841_baia5_RLC3.jpg,1440,1.9774021,0.9328841,1.9527985,0.6240059,0.041533988,2.4980266,174.41135,177.7516,1.0719445,0.5420974,0.77136385
