filename,cow_id,pelvic_ratio,body_aspect,spine_prop_1,spine_prop_2,symmetry_idx,angle_withers,angle_back,angle_hip,norm_hook_width,norm_pin_width,avg_kpt_conf
RLC1_00_20260108044112_baia12_RLC1.jpg,baia12,1.895477,1.0371727,1.9733837,0.61538565,0.093403235,15.457928,169.03566,173.62067,0.9641596,0.5086633,0.738686
RLC1_00_20260108045617_baia11_RLC1.jpg,baia11,1.9059566,1.1167717,1.9495628,0.58830446,0.05884758,3.7357538,174.67644,172.84872,0.8954382,0.46981037,0.81896865
RLC1_00_20260108072702_baia5_RLC1.jpg,baia5,1.9150795,0.99813664,1.663177,0.72031295,0.036130156,0.52563167,175.943,175.82152,1.0018668,0.52314633,0.7717631
RLC1_00_20260108133728_baia6_RLC1.jpg,baia6,1.843677,1.1130834,1.400768,0.9744412,0.06885963,7.904551,177.6464,175.56377,0.89840525,0.48728994,0.8080056
RLC1_00_20260108204831_baia10_RLC1.jpg,baia10,1.9076306,1.0932914,1.8806032,0.5845938,0.0062744427,4.27118,179.69481,171.58325,0.9146692,0.47947922,0.8085961
RLC1_00_20260108210737_baia3_RLC1.jpg,baia3,1.7967854,1.1762357,1.3860737,0.99928534,0.076115735,4.866994,179.3893,174.06993,0.8501698,0.47316155,0.79018205
RLC1_00_20260108215852_baia6_RLC1.jpg,baia6,1.9125477,1.1930599,1.9881308,0.5755298,0.03496335,2.1030095,171.74992,170.27934,0.83818084,0.43825358,0.8133542
RLC1_00_20260109063145_baia12_RLC1.jpg,baia12,2.0212061,0.9861905,1.8246232,0.73237336,0.0012231836,10.533005,178.88371,177.77675,1.0140028,0.5016821,0.74110293
RLC1_00_20260109124614_baia6_RLC1.jpg,baia6,1.8785964,1.081603,1.9393083,0.5549671,0.007904705,2.608345,180.0,171.25552,0.9245536,0.49215123,0.74613327
RLC1_00_20260109124915_baia11_RLC1.jpg,baia11,1.8907864,0.99394447,2.0355492,0.5328139,0.030493042,12.494712,168.0047,178.82446,1.0060924,0.53210264,0.72738963
RLC1_00_20260109132325_baia11_RLC1.jpg,baia11,1.9309148,1.0912586,1.9043187,0.609984,0.010673838,7.539316,179.19205,175.4751,0.916373,0.47457972,0.8355227
RLC1_00_20260109143747_baia11_RLC1.jpg,baia11,1.9259048,0.92598426,1.9062183,0.5894314,0.058914077,7.273001,171.0118,178.95393,1.079932,0.56074005,0.72964615
RLC1_00_20260109212544_baia12_RLC1.jpg,baia12,1.9952953,1.002126,1.8621007,0.7135321,0.106758535,14.400684,175.28856,177.60124,0.99787855,0.50011575,0.6984749
RLC1_00_20260109215052_baia6_RLC1.jpg,baia6,1.9125444,0.9909363,1.646993,0.80710155,0.032538798,15.223377,169.86455,174.6643,1.0091467,0.5276461,0.6689137
RLC1_00_20260110130620_baia10_RLC1.jpg,baia10,1.8138599,1.1129113,1.7793586,0.69442636,0.011749474,8.823363,176.25922,173.59387,0.89854413,0.4953768,0.7537429
RLC1_00_20260110200219_baia11_RLC1.jpg,baia11,1.9311833,1.0041289,1.8919241,0.6312667,0.11058576,6.2485533,177.59042,179.84549,0.9958881,0.515688,0.7876597
RLC1_00_20260110205033_baia11_RLC1.jpg,baia11,1.8841366,1.0374316,1.9488578,0.6199196,0.060256466,10.5271,175.20898,177.94641,0.9639189,0.5115972,0.80591357
